country,year,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,EG.ELC.ACCS.ZS,EG.USE.ELEC.KH.PC,NY.GDP.PCAP.CD,NY.GDP.MKTP.KD.ZG,GB.XPD.RSDV.GD.ZS,IE.PPI.ENGY.CD,renewable_adoption_score
Africa Western and Central,2015,31.2335314124894,76.6891600561783,46.7587390583886,183.440206477506,1882.51880807768,2.81397900746174,,3970860000.0,49.41578286996496
Africa Western and Central,2016,31.2335314124894,76.2833830991289,50.906114634764,183.440206477506,1648.92026894717,0.141488617696979,,3970860000.0,49.2534720871452
Africa Western and Central,2017,31.2335314124894,76.4130814959741,48.789457473528,183.440206477506,1590.5557849502,2.28496137040275,,3970860000.0,49.305351445883275
Africa Western and Central,2018,31.2335314124894,75.9600298068077,51.2110549404709,183.440206477506,1735.44583276662,2.84264500273268,,3970860000.0,49.124130770216716
Africa Western and Central,2019,31.2335314124894,75.3289283798123,51.1680826551065,183.440206477506,1813.60914568405,3.22202851816455,,3970860000.0,48.87169019941855
Africa Western and Central,2020,31.2335314124894,76.1028186880091,51.7308990685072,183.440206477506,1688.47087082362,-1.00441739370378,,3970860000.0,49.18124632269728
Africa Western and Central,2021,31.2335314124894,76.1028186880091,54.224724307904,183.440206477506,1769.17185266776,3.99485439730634,,3970860000.0,49.18124632269728
Africa Western and Central,2022,31.2335314124894,76.1028186880091,55.4375772541101,183.440206477506,1788.8753472127,3.78448567787608,,3970860000.0,49.18124632269728
Albania,2010,99.9867864693446,37.0,99.6,1943.34335385842,4094.34968570481,3.70693815255319,,28000000.0,74.79207188160676
Albania,2011,98.5922214268671,35.8,99.7,2205.70392004668,4437.14116097061,2.54540614450104,,19560000.0,73.47533285612025
Albania,2012,100.0,39.9,99.9,2118.32777605579,4247.63134315945,1.4172427999078,,1504400000.0,75.96000000000001
Albania,2013,100.0,41.1,99.9,2533.25282927106,4413.06338346821,1.00201754071108,,19400000.0,76.44
Albania,2014,100.0,38.6,100.0,2309.36650255581,4578.63320812155,1.77444885260394,,177300000.0,75.44
Albania,2015,100.0,38.5,100.0,2309.36650255581,3952.80357364813,2.21872637517804,,177300000.0,75.4
Albania,2016,100.0,39.4,99.9,2309.36650255581,4124.05538986272,3.31498068384137,,177300000.0,75.76
Albania,2017,100.0,36.9,99.9,2309.36650255581,4531.03220675893,3.80259872019053,,177300000.0,74.76
Albania,2018,100.0,37.8,100.0,2309.36650255581,5287.66080067575,4.01934561695576,,177300000.0,75.12
Albania,2019,100.0,40.1,100.0,2309.36650255581,5396.2142432843,2.08771199649604,,177300000.0,76.04
Albania,2020,100.0,44.4,100.0,2309.36650255581,5343.0377039956,-3.30208203862541,,177300000.0,77.76
Albania,2021,100.0,41.9,100.0,2309.36650255581,6377.20309553753,8.90852781831182,,177300000.0,76.76
Albania,2022,100.0,41.9,100.0,2309.36650255581,6810.11404104233,4.85640165227306,,124000000.0,76.76
Algeria,2010,0.380460926225565,0.3,98.9,1020.07053479853,4958.2593791361,4.80000000030061,0.534319996833801,30300000.0,0.348276555735339
Algeria,2011,0.980009370607528,0.2,99.0,1126.95701820467,5974.57008682611,3.0000000000326,0.534319996833801,30300000.0,0.6680056223645168
Algeria,2012,1.08368033172465,0.2,98.8,1242.0638947404,6096.09001549263,2.39999999959915,0.534319996833801,30300000.0,0.73020819903479
Algeria,2013,0.55101018533979,0.1,99.2,1283.61043315444,6044.67490330703,2.60000000006077,0.534319996833801,30300000.0,0.370606111203874
Algeria,2014,0.395379969490365,0.1,99.3,1368.62151887474,6164.64469897525,4.10000000035542,0.534319996833801,30300000.0,0.27722798169421903
Algeria,2015,0.322683798947644,0.1,99.4,1368.62151887474,4741.49977033558,3.19999999974922,0.534319996833801,30300000.0,0.2336102793685864
Algeria,2016,0.322683798947644,0.1,99.4,1368.62151887474,4481.08196153066,3.89999999992476,0.534319996833801,30300000.0,0.2336102793685864
Algeria,2017,0.322683798947644,0.1,99.5,1368.62151887474,4615.86874364885,1.5000000001012,0.534319996833801,30300000.0,0.2336102793685864
Algeria,2018,0.322683798947644,0.2,99.6,1368.62151887474,4640.31414537956,1.40000000013293,0.534319996833801,30300000.0,0.2736102793685864
Algeria,2019,0.322683798947644,0.2,99.5,1368.62151887474,4530.10174483631,0.89999999991042,0.534319996833801,30300000.0,0.2736102793685864
Algeria,2020,0.322683798947644,0.1,99.7,1368.62151887474,3794.40952448639,-5.0,0.534319996833801,30300000.0,0.2336102793685864
Algeria,2021,0.322683798947644,0.1,99.8,1368.62151887474,4216.2512851303,3.8,0.534319996833801,30300000.0,0.2336102793685864
Algeria,2022,0.322683798947644,0.1,100.0,1368.62151887474,5023.25293164928,3.60000000017391,0.534319996833801,30300000.0,0.2336102793685864
American Samoa,2010,0.0,0.0,,,10446.8632062572,0.299850074962521,,,0.0
American Samoa,2011,0.0,0.0,,,10495.3047320935,0.0,,,0.0
American Samoa,2012,0.70242656449553,0.1,,,11920.0610903131,-4.33482810164425,,,0.46145593869731794
American Samoa,2013,0.703140481075933,0.2,,,12038.8715916596,-2.5,,,0.5018842886455598
American Samoa,2014,0.700882474752302,0.2,,,12313.9973571825,1.76282051282051,,,0.5005294848513813
American Samoa,2015,0.885478158205431,0.2,,,13101.5418159165,3.14960629921259,,,0.6112868949232586
American Samoa,2016,0.885478158205431,0.2,,,13300.8246114811,-1.67938931297709,,,0.6112868949232586
American Samoa,2017,0.885478158205431,0.3,,,12372.8847825647,-6.98757763975155,,,0.6512868949232585
American Samoa,2018,0.885478158205431,0.3,,,13195.9358995539,2.6711185308848,,,0.6512868949232585
American Samoa,2019,0.885478158205431,0.4,,,13672.576657298,-0.487804878048777,,,0.6912868949232586
American Samoa,2020,0.885478158205431,0.4,,,15609.7772196843,4.41176470588236,,,0.6912868949232586
American Samoa,2021,0.885478158205431,0.4,,,16653.7137781725,-0.782472613458523,,,0.6912868949232586
American Samoa,2022,0.885478158205431,0.4,,,19673.3901023197,1.73501577287065,,,0.6912868949232586
Andorra,2010,88.7311446317657,18.7,100.0,,44902.3807663645,-1.97495799965345,,,60.718686779059425
Andorra,2011,86.5131578947369,18.6,100.0,,44902.3807663645,-0.00806975341139093,,,59.34789473684215
Andorra,2012,86.6894197952219,18.8,100.0,,44902.3807663645,-4.97444371853503,,,59.53365187713314
Andorra,2013,88.7532693984307,19.1,100.0,,44747.7538641695,-3.54759651549344,,,60.89196163905842
Andorra,2014,89.4321766561514,19.4,100.0,,45680.5349920165,2.50446552114518,,,61.419305993690834
Andorra,2015,86.1167002012072,19.0,100.0,,38885.5303222983,1.43414039522716,,,59.27002012072432
Andorra,2016,86.1167002012072,18.9,100.0,,39931.2169800216,3.70967806978986,,,59.23002012072432
Andorra,2017,86.1167002012072,18.0,100.0,,40632.2315521995,0.346071889630295,,,58.87002012072432
Andorra,2018,86.1167002012072,17.6,100.0,,42904.8284559223,1.58876549046354,,,58.710020120724316
Andorra,2019,86.1167002012072,17.2,100.0,,41328.6004978373,2.01554763848308,,,58.55002012072432
Andorra,2020,86.1167002012072,20.9,100.0,,37207.2219994994,2.01554763848308,,,60.030020120724316
Andorra,2021,86.1167002012072,18.4,100.0,,42066.4905178822,8.28719978108489,,,59.030020120724316
Andorra,2022,86.1167002012072,18.7,100.0,,42350.6970690874,9.56379752740844,,,59.15002012072432
Angola,2010,67.9574233804368,53.1,35.0,206.38425864202,3586.66369358621,4.39837593810763,0.0322900004684925,112000000.0,62.01445402826208
Angola,2011,70.9078039285082,51.7,34.6,206.685232612193,4608.15516572683,3.47205314798103,0.0322900004684925,112000000.0,63.224682357104925
Angola,2012,60.7994842037395,49.0,37.3,218.55392179827,5083.82687346735,8.54210707584141,0.0322900004684925,112000000.0,56.0796905222437
Angola,2013,58.0209347614411,46.8,38.4,278.808254957872,5061.34925297484,4.95461303112738,0.0322900004684925,112000000.0,53.532560856864656
Angola,2014,53.1751054852321,47.5,32.0,310.081668478241,5011.9844274536,4.82255926962156,0.0322900004684925,112000000.0,50.90506329113926
Angola,2015,53.1749283080705,47.1,42.0,310.081668478241,3217.33924005417,0.943571561325001,0.0322900004684925,112000000.0,50.7449569848423
Angola,2016,53.1749283080705,48.1,41.8,310.081668478241,1809.70937719455,-2.5801112218828,0.0322900004684925,112000000.0,51.144956984842295
Angola,2017,53.1749283080705,52.5,42.9,310.081668478241,2439.37443934002,-0.147149825449205,0.0322900004684925,112000000.0,52.9049569848423
Angola,2018,53.1749283080705,52.5,45.3,310.081668478241,2540.50887884546,-1.31636168896895,0.0322900004684925,112000000.0,52.9049569848423
Angola,2019,53.1749283080705,51.0,45.6,310.081668478241,2191.34776433537,-0.702272957616017,0.0322900004684925,112000000.0,52.3049569848423
Angola,2020,53.1749283080705,60.1,47.0,310.081668478241,1450.90511139418,-5.63821471714934,0.0322900004684925,112000000.0,55.9449569848423
Angola,2021,53.1749283080705,52.9,48.2,310.081668478241,1927.47407827687,1.19921052145153,0.0322900004684925,112000000.0,53.0649569848423
Angola,2022,53.1749283080705,52.9,48.5,310.081668478241,2933.48464381415,3.04540300954928,0.0322900004684925,112000000.0,53.0649569848423
Antigua and Barbuda,2010,1.49476831091181,0.0,98.7,,15149.7235026029,-7.84043006330508,,,0.8968609865470859
Antigua and Barbuda,2011,1.49700598802395,0.1,94.6,,14774.0321811278,-1.95872181050282,,,0.9382035928143699
Antigua and Barbuda,2012,0.0,0.1,100.0,,15136.8411091932,3.37283525153347,,,0.04000000000000001
Antigua and Barbuda,2013,0.0,0.1,100.0,,14977.0718321065,-0.600715511931753,,,0.04000000000000001
Antigua and Barbuda,2014,0.0,0.1,100.0,,15451.4952444039,2.21145251322996,,,0.04000000000000001
Antigua and Barbuda,2015,0.0,0.4,100.0,,15985.5411386971,1.44515529873077,,,0.16000000000000003
Antigua and Barbuda,2016,0.0,0.4,100.0,,16449.0591470407,4.09976553877765,,,0.16000000000000003
Antigua and Barbuda,2017,0.0,0.4,100.0,,16803.8702340001,2.46333336590416,,,0.16000000000000003
Antigua and Barbuda,2018,0.0,0.7,100.0,,18133.8226008953,6.95318609219737,,,0.27999999999999997
Antigua and Barbuda,2019,0.0,0.7,100.0,,18730.0047966374,3.10044514982847,,,0.27999999999999997
Antigua and Barbuda,2020,0.0,0.9,100.0,,15224.8585890561,3.10044514982847,,,0.36000000000000004
Antigua and Barbuda,2021,0.0,0.9,100.0,,17178.5437160522,8.1917184618173,,,0.36000000000000004
Antigua and Barbuda,2022,0.0,0.9,100.0,,19919.7266867883,9.51639564359461,,,0.36000000000000004
Arab World,2010,3.85400991246685,4.82576885189732,87.495802967053,2237.15332749955,5911.3303946217,4.81457026982723,0.556098181735792,,4.242713488239038
Arab World,2011,3.54976563509352,4.67272069134643,87.7123626631765,2275.26699545843,6874.84318714055,3.57287691238142,0.556098181735792,,3.998947657594684
Arab World,2012,3.48121852231759,4.44968668236096,87.4018518284057,2315.98135361723,7344.63076389533,5.0035800868469,0.556098181735792,,3.868605786334938
Arab World,2013,3.77038496124868,4.48401776900296,89.3442514087556,2369.43790705928,7344.23105138547,2.52000765718397,0.556098181735792,,4.055838084350392
Arab World,2014,3.2780734203655,4.35892992996109,88.8342958618003,2440.34965149254,7300.59977114317,2.38370544220714,0.556098181735792,,3.7104160242037363
Arab World,2015,2.92070168610513,4.22349500938588,89.0475351878897,2440.34965149254,6258.60722652973,3.38756030711494,0.556098181735792,,3.4418190154174297
Arab World,2016,2.92070168610513,4.28791485864165,89.5411657691967,2440.34965149254,6022.88281755523,3.60944655086158,0.556098181735792,,3.467586955119738
Arab World,2017,2.92070168610513,4.37567300633967,90.6663018742983,2440.34965149254,6068.60300810317,1.51128390704507,0.556098181735792,,3.502690214198946
Arab World,2018,2.92070168610513,4.52639402004232,89.1692812379426,2440.34965149254,6624.83465856668,2.62315703654876,0.556098181735792,,3.5629786196800057
Arab World,2019,2.92070168610513,4.73230713602678,90.3581538695401,2440.34965149254,6565.98083975861,1.67111088873453,0.556098181735792,,3.64534386607379
Arab World,2020,2.92070168610513,5.13858498417462,90.6384870529171,2440.34965149254,5735.50986687093,-5.40097921653559,0.703443475551281,,3.807855005332926
Arab World,2021,2.92070168610513,5.13858498417462,90.8493820461977,2440.34965149254,6503.79337634305,5.11664702876513,0.70904434309533,,3.807855005332926
Arab World,2022,2.92070168610513,5.13858498417462,91.0264045161148,2440.34965149254,7776.62937958481,5.79310898501694,0.70904434309533,,3.807855005332926
Argentina,2010,28.5854562001549,8.8,98.8,2877.65265331343,10385.9644319555,10.1253981561002,0.561039984226227,322910000.0,20.67127372009294
Argentina,2011,32.305970437266,8.8,99.0,2929.07502855568,12848.7391514568,6.00395169280579,0.565970003604889,564600000.0,22.9035822623596
Argentina,2012,29.2611353196635,8.6,99.1,3000.60352326565,13082.664325572,-1.0264204544321,0.634909987449646,593000000.0,20.9966811917981
Argentina,2013,31.4844907174391,8.9,99.3,2967.37655805218,13080.2547323367,2.40532378079436,0.618489980697632,1039000000.0,22.450694430463457
Argentina,2014,31.5762041956827,9.8,100.0,3074.70207056563,12334.7982453893,-2.51261532081394,0.593959987163544,1039000000.0,22.86572251740962
Argentina,2015,28.1400691239471,9.4,99.7,3074.70207056563,13789.060424772,2.73115982828944,0.622619986534119,120000000.0,20.64404147436826
Argentina,2016,28.1400691239471,9.4,99.9,3074.70207056563,12790.2641396135,-2.08032784377811,0.558149993419647,120000000.0,20.64404147436826
Argentina,2017,28.1400691239471,10.4,100.0,3074.70207056563,14613.0356486571,2.81850297775918,0.556309998035431,1826100000.0,21.04404147436826
Argentina,2018,28.1400691239471,10.5,100.0,3074.70207056563,11795.1627452798,-2.61739646282038,0.488299995660782,1151820000.0,21.08404147436826
Argentina,2019,28.1400691239471,10.7,100.0,3074.70207056563,9963.67416171662,-2.00086100285785,0.478130012750626,2060400000.0,21.16404147436826
Argentina,2020,28.1400691239471,9.8,100.0,3074.70207056563,8500.83793850534,-2.00086100285785,0.541540026664734,160000000.0,20.804041474368262
Argentina,2021,28.1400691239471,9.2,100.0,3074.70207056563,10650.8604604345,10.7180099337095,0.517639994621277,160000000.0,20.56404147436826
Argentina,2022,28.1400691239471,9.2,100.0,3074.70207056563,13650.6046294524,4.95636996008236,0.517639994621277,516000000.0,20.56404147436826
Armenia,2010,39.4854413803728,9.4,99.8,1685.84726637846,3143.0294799683,2.2000000002151,0.241390004754066,107000000.0,27.451264828223678
Armenia,2011,33.5397039030956,8.0,99.5,1774.68166348922,3462.68177840431,4.69999999867412,0.270139992237091,107000000.0,23.32382234185736
Armenia,2012,28.9447486311598,6.6,99.5,1872.41307964772,3643.71540108565,7.20000000096486,0.238529995083809,107000000.0,20.00684917869588
Armenia,2013,28.2360570687419,6.8,99.4,1928.7340356416,3833.15707396348,3.3,0.222159996628761,107000000.0,19.66163424124514
Armenia,2014,25.7548387096774,7.1,99.7,1976.86449152748,4017.22991449473,3.60000000058993,0.241510003805161,107000000.0,18.29290322580644
Armenia,2015,28.3369662777279,10.7,100.0,1976.86449152748,3666.14182210905,3.19999999896625,0.250019997358322,250000000.0,21.28217976663674
Armenia,2016,28.3369662777279,13.2,99.8,1976.86449152748,3679.95234740376,0.199999999825991,0.233050003647804,250000000.0,22.28217976663674
Armenia,2017,28.3369662777279,12.6,99.7,1976.86449152748,4041.99507105058,7.50000000164144,0.227880001068115,250000000.0,22.04217976663674
Armenia,2018,28.3369662777279,11.1,99.9,1976.86449152748,4391.92326991474,5.19999999965324,0.188759997487068,250000000.0,21.44217976663674
Armenia,2019,28.3369662777279,10.3,100.0,1976.86449152748,4828.50488626598,7.59999999853918,0.178540006279945,321400000.0,21.12217976663674
Armenia,2020,28.3369662777279,8.4,100.0,1976.86449152748,4505.86774175695,-7.19999999920631,0.209199994802475,321400000.0,20.36217976663674
Armenia,2021,28.3369662777279,9.1,100.0,1976.86449152748,4972.78320361917,5.80000000065645,0.205829992890358,53010000.0,20.64217976663674
Armenia,2022,28.3369662777279,9.1,100.0,1976.86449152748,7018.05150434798,12.5999999997766,0.209659993648529,37000000.0,20.64217976663674
Aruba,2010,11.3273771537971,5.5,93.4,,24452.5887394376,-2.73345679250639,,,8.99642629227826
Aruba,2011,12.101020956475,5.7,100.0,,26043.1563253011,3.36923718421511,,,9.540612573885
Aruba,2012,14.9152542372881,6.9,100.0,,25611.1757666902,-1.04079988436683,,,11.709152542372859
Aruba,2013,14.9121861868333,6.9,100.0,,26514.8689800777,6.43148260418822,,,11.70731171209998
Aruba,2014,15.0992799476326,6.9,100.0,,26940.2641144313,-1.58657513817235,,,11.819567968579559
Aruba,2015,14.8561614426793,6.7,100.0,,28419.2645344661,-0.623625902371245,,,11.59369686560758
Aruba,2016,14.8561614426793,7.0,100.0,,28449.7129463044,1.71962497989442,,,11.71369686560758
Aruba,2017,14.8561614426793,6.8,100.0,,29329.0817465959,7.04853338603499,,,11.63369686560758
Aruba,2018,14.8561614426793,8.6,100.0,,30918.483584133,2.38173018636276,,,12.35369686560758
Aruba,2019,14.8561614426793,8.3,100.0,,31902.8098183195,-2.3028363027198,,,12.23369686560758
Aruba,2020,14.8561614426793,9.1,100.0,,24008.1278217477,-2.3028363027198,,,12.55369686560758
Aruba,2021,14.8561614426793,8.8,100.0,,29127.7593841909,-2.3028363027198,,,12.43369686560758
Aruba,2022,14.8561614426793,8.8,99.9,,33300.8388187011,10.45831735343,,,12.43369686560758
Australia,2010,8.61187962842023,8.2,100.0,10726.9281831902,,2.22653807797504,2.37074995040894,,8.447127777052138
Australia,2011,10.4266522781963,8.3,100.0,10627.2938650379,,2.40897178005686,2.23483991622925,,9.57599136691778
Australia,2012,10.5926533603071,8.3,100.0,10407.7403070759,,3.91840962538336,2.23483991622925,,9.675592016184261
Australia,2013,13.2641083883167,9.2,100.0,10220.8873013463,,2.60619844706027,2.17843008041382,,11.63846503299002
Australia,2014,14.9067122095833,9.3,100.0,10071.3989785006,,2.60740103188527,2.17843008041382,,12.66402732574998
Australia,2015,13.6378410946741,9.4,100.0,10071.3989785006,,2.20181015336807,1.92070996761322,,11.942704656804459
Australia,2016,13.6378410946741,9.6,100.0,10071.3989785006,,2.77914262537222,1.92070996761322,,12.022704656804459
Australia,2017,13.6378410946741,9.9,100.0,10071.3989785006,,2.31870938698817,1.87977004051208,,12.14270465680446
Australia,2018,13.6378410946741,9.8,100.0,10071.3989785006,,2.90636311509867,1.87977004051208,,12.102704656804459
Australia,2019,13.6378410946741,10.3,100.0,10071.3989785006,,2.1811091061096,1.82892000675201,,12.302704656804458
Australia,2020,13.6378410946741,11.2,100.0,10071.3989785006,,-0.33468635945016,1.82892000675201,,12.662704656804458
Australia,2021,13.6378410946741,12.3,100.0,10071.3989785006,,2.11183088925151,1.82892000675201,,13.102704656804459
Australia,2022,13.6378410946741,12.3,100.0,10071.3989785006,,4.26894639349867,1.82892000675201,,13.102704656804459
Austria,2010,66.2113227544381,31.1,100.0,8382.71115445338,44195.8175947748,1.83709367680054,2.72609996795654,,52.16679365266286
Austria,2011,65.6314234326824,31.6,100.0,8425.16775320399,44195.8175947748,2.92279728368581,2.66867995262146,,52.01885405960944
Austria,2012,74.5291806141755,34.4,100.0,8548.88219928111,44195.8175947748,0.680445576816723,2.91472005844116,,58.4775083685053
Austria,2013,78.0247869868319,34.6,100.0,8509.61158033605,44195.8175947748,0.0255047121972183,2.95492005348206,,60.65487219209914
Austria,2014,81.0568683458842,35.7,100.0,8355.84195182134,44195.8175947748,0.661272848852605,3.08429002761841,,62.91412100753052
Austria,2015,76.4907792691417,34.8,100.0,8355.84195182134,44195.8175947748,1.01450158590511,3.04969000816345,,59.81446756148502
Austria,2016,76.4907792691417,34.6,100.0,8355.84195182134,45307.5878620429,1.98943716230463,3.11654996871948,,59.73446756148502
Austria,2017,76.4907792691417,34.0,100.0,8355.84195182134,45307.5878620429,2.25857243250671,3.05656003952026,,59.49446756148502
Austria,2018,76.4907792691417,34.1,100.0,8355.84195182134,45307.5878620429,2.42538536088061,3.09182000160217,,59.534467561485016
Austria,2019,76.4907792691417,34.0,100.0,8355.84195182134,45307.5878620429,1.45052918393192,3.13246989250183,,59.49446756148502
Austria,2020,76.4907792691417,35.8,100.0,8355.84195182134,45307.5878620429,-6.63299143662553,3.20148992538452,,60.214467561485016
Austria,2021,76.4907792691417,36.0,100.0,8355.84195182134,45307.5878620429,4.23786673253257,3.25631999969482,,60.294467561485014
Austria,2022,76.4907792691417,36.0,100.0,8355.84195182134,45307.5878620429,4.80643020178459,3.25631999969482,,60.294467561485014
Azerbaijan,2010,18.4233030464992,4.4,99.9,1603.43137406492,5843.5337683582,5.04894451349574,0.218480005860329,200000000.0,12.81398182789952
Azerbaijan,2011,13.1861633980487,3.5,99.9,1705.4246326371,7189.81869211976,0.10000013782458,0.210840001702309,200000000.0,9.31169803882922
Azerbaijan,2012,7.92152427353402,2.8,100.0,2052.65096521176,7495.86527658099,2.1652394748416,0.214269995689392,200000000.0,5.872914564120412
Azerbaijan,2013,6.67123404984157,2.5,100.0,2092.53652062946,7875.34536661549,5.80980084268208,0.209690004587173,200000000.0,5.002740429904942
Azerbaijan,2014,5.62924619864122,2.1,100.0,2202.39391828846,7890.84028062087,2.75050681535518,0.209779992699623,200000000.0,4.217547719184732
Azerbaijan,2015,7.0398574206092,2.3,100.0,2202.39391828846,5500.50364628486,1.09397591627469,0.222320005297661,200000000.0,5.14391445236552
Azerbaijan,2016,7.0398574206092,1.9,100.0,2202.39391828846,3880.6852276838,-3.09999988037266,0.206369996070862,200000000.0,4.98391445236552
Azerbaijan,2017,7.0398574206092,1.9,100.0,2202.39391828846,4147.1981423222,0.199999938958655,0.184679999947548,200000000.0,4.98391445236552
Azerbaijan,2018,7.0398574206092,1.9,100.0,2202.39391828846,4739.7943123408,1.49999999999999,0.184159994125366,200000000.0,4.98391445236552
Azerbaijan,2019,7.0398574206092,1.7,100.0,2202.39391828846,4805.75371765917,2.50000006743734,0.200130000710487,200000000.0,4.90391445236552
Azerbaijan,2020,7.0398574206092,1.3,100.0,2202.39391828846,4229.91064904503,-4.30000010230737,0.223900005221367,200000000.0,4.7439144523655195
Azerbaijan,2021,7.0398574206092,1.3,100.0,2202.39391828846,5408.04535175023,5.61645102853028,0.208360001444817,200000000.0,4.7439144523655195
Azerbaijan,2022,7.0398574206092,1.3,100.0,2202.39391828846,7770.594223351,4.71480236521231,0.151470005512238,550000000.0,4.7439144523655195
"Bahamas, The",2010,0.0,1.3,100.0,,27046.6576651879,1.53866248693835,,,0.52
"Bahamas, The",2011,0.0,1.4,100.0,,26644.9265775896,0.613170735890648,,,0.5599999999999999
"Bahamas, The",2012,0.0,1.4,100.0,,28059.6553953426,2.99790320655973,,,0.5599999999999999
"Bahamas, The",2013,0.0,1.4,100.0,,26956.5668352133,-2.86330925726089,,,0.5599999999999999
"Bahamas, The",2014,0.0,1.4,100.0,,28201.556802208,1.84726084348846,,,0.5599999999999999
"Bahamas, The",2015,0.0,1.4,100.0,,29722.4068429349,0.996758610594114,,,0.5599999999999999
"Bahamas, The",2016,0.0,1.2,100.0,,29661.1410792573,-0.961908776858536,,,0.48
"Bahamas, The",2017,0.0,1.1,100.0,,30666.8838654704,2.79951863934495,,,0.44000000000000006
